time,lat,lon,altitude_m,velocity_mps,mass_kg,fuel_remaining
23.800000000000068,28.59599596562828,-80.57175279575347,-1225.8775016600266,494.815514905026,483312.20870647917,435928.20870647917
23.90000000000007,28.596288540493063,-80.57169565562388,-1236.5985173620284,495.5956206860413,483037.1384500209,435653.1384500209
24.00000000000007,28.596582417616528,-80.57163814370622,-1247.3702731616795,496.3791504536003,482762.0681935627,435378.0681935627
24.100000000000072,28.596877597620427,-80.5715802587768,-1258.1928236363456,497.1660960427132,482486.99793710443,435102.99793710443
24.200000000000074,28.5971740811252,-80.57152199961043,-1269.066223397851,497.9564492612615,482211.9276806462,434827.9276806462
24.300000000000075,28.59747186874994,-80.57146336498042,-1279.9905270989984,498.75020189056136,481936.85742418794,434552.85742418794
24.400000000000077,28.597770961112396,-80.57140435365856,-1290.9657894242555,499.54734568593267,481661.7871677297,434277.7871677297
24.500000000000078,28.598071358828957,-80.57134496441518,-1301.9920650999993,500.34787237725436,481386.71691127145,434002.71691127145
24.60000000000008,28.59837306251465,-80.57128519601905,-1313.0694088861346,501.1517736695123,481111.6466548132,433727.6466548132
24.70000000000008,28.598676072783125,-80.57122504723748,-1324.197875579819,501.9590412433481,480836.57639835496,433452.57639835496
24.800000000000082,28.59898039024663,-80.57116451683623,-1335.3775200108066,502.7696667555995,480561.5061418967,433177.5061418967
24.900000000000084,28.599286015516032,-80.57110360357962,-1346.6083970507607,503.58364183982786,480286.43588543846,432902.43588543846
25.000000000000085,28.599592949200773,-80.57104230623032,-1357.890561601147,504.4009581068536,480011.3656289802,432627.3656289802
25.100000000000087,28.599901191908884,-80.57098062354967,-1369.2240686006844,505.22160714527007,479736.29537252197,432352.29537252197
25.200000000000088,28.60021074424696,-80.57091855429735,-1380.6089730197564,506.0455805219627,479461.2251160637,432077.2251160637
25.30000000000009,28.600521606820152,-80.5708560972316,-1392.0453298641369,506.8728697826152,479186.1548596055,431802.1548596055
25.40000000000009,28.600833780232172,-80.5707932511091,-1403.5331941740587,507.7034664522152,478911.08460314723,431527.08460314723
25.500000000000092,28.601147265085242,-80.57073001468505,-1415.0726210232824,508.5373620355475,478636.014346689,431252.014346689
25.600000000000094,28.601462061980147,-80.57066638671314,-1426.6636655172333,509.3745480176873,478360.94409023074,430976.94409023074
25.700000000000095,28.601778171516145,-80.5706023659455,-1438.3063827939332,510.2150158644812,478085.8738337725,430701.8738337725
25.800000000000097,28.602095594291026,-80.57053795113275,-1450.0008280202746,511.0587570230272,477810.80357731425,430426.80357731425
25.900000000000098,28.602414330901063,-80.57047314102402,-1461.7470564041287,511.90576292214485,477535.733320856,430151.733320856
26.0000000000001,28.602734381941005,-80.57040793436688,-1473.5451231775805,512.7560249728402,477260.66306439776,429876.66306439776
26.1000000000001,28.60305574800407,-80.57034232990739,-1485.3950836015865,513.6095345687655,476985.5928079395,429601.5928079395
26.200000000000102,28.60337842968195,-80.5702763263901,-1497.2969929734245,514.4662830866706,476710.52255148126,429326.52255148126
26.300000000000104,28.603702427564766,-80.57020992255799,-1509.2509066201746,515.3262618868488,476435.452295023,429051.452295023
26.400000000000105,28.604027742241087,-80.57014311715257,-1521.2568798959255,516.1894623135765,476160.38203856477,428776.38203856477
26.500000000000107,28.604354374297888,-80.57007590891378,-1533.3149681827053,517.0558756955489,475885.3117821065,428501.3117821065
26.600000000000108,28.604682324320564,-80.57000829658004,-1545.4252268997952,517.9254933463026,475610.2415256483,428226.2415256483
26.70000000000011,28.60501159289292,-80.56994027888825,-1557.5877114851028,518.7983065646387,475335.17126919003,427951.17126919003
26.80000000000011,28.60534218059714,-80.56987185457378,-1569.8024774109945,519.6743066350372,475060.1010127318,427676.1010127318
26.900000000000112,28.60567408801378,-80.56980302237044,-1582.0695801768452,520.5534848280622,474785.03075627354,427401.03075627354
27.000000000000114,28.60600731572177,-80.56973378101051,-1594.3890753071755,521.4358324007667,474509.9604998153,427125.9604998153
27.100000000000115,28.60634186429838,-80.56966412922479,-1606.7610183535144,522.3213405970833,474234.89024335705,426850.89024335705
27.200000000000117,28.606677734319227,-80.56959406574246,-1619.185464897193,523.2100006482176,473959.8199868988,426575.8199868988
27.300000000000118,28.607014926358264,-80.56952358929124,-1631.6624705446884,524.1018037730246,473684.74973044056,426300.74973044056
27.40000000000012,28.607353440987737,-80.56945269859726,-1644.1920909248292,524.9967411783886,473409.6794739823,426025.6794739823
27.50000000000012,28.60769327877823,-80.56938139238511,-1656.7743816981092,525.8948040595914,473134.60921752406,425750.60921752406
27.600000000000122,28.608034440298574,-80.56930966937789,-1669.409398542717,526.7959836006744,472859.5389610658,425475.5389610658
27.700000000000124,28.608376926115913,-80.5692375282971,-1682.097197169438,527.700270974795,472584.46870460757,425200.46870460757
27.800000000000125,28.60872073679564,-80.56916496786272,-1694.8378333020955,528.6076573445773,472309.3984481493,424925.3984481493
27.900000000000126,28.60906587290141,-80.5690919867932,-1707.6313627008349,529.5181338624574,472034.3281916911,424650.3281916911
28.000000000000128,28.609412334995103,-80.56901858380544,-1720.477841136977,530.4316916710162,471759.25793523283,424375.25793523283
28.10000000000013,28.609760123636853,-80.56894475761476,-1733.3773244153708,531.3483219033157,471484.1876787746,424100.1876787746
28.20000000000013,28.61010923938497,-80.56887050693499,-1746.3298683566973,532.26801568322,471209.11742231634,423825.11742231634
28.300000000000132,28.610459682796,-80.56879583047836,-1759.3355288021266,533.190764125716,470934.0471658581,423550.0471658581
28.400000000000134,28.61081145442467,-80.56872072695559,-1772.3943616198376,534.1165583372245,470658.97690939985,423274.97690939985
28.500000000000135,28.61116455482387,-80.56864519507585,-1785.5064226929098,535.0453894159045,470383.9066529416,422999.9066529416
28.600000000000136,28.61151898454465,-80.56856923354671,-1798.6717679305002,535.9772484519575,470108.83639648336,422724.83639648336
28.700000000000138,28.611874744136223,-80.56849284107425,-1811.8904532585293,536.9121265279149,469833.7661400251,422449.7661400251
28.80000000000014,28.61223183414595,-80.56841601636295,-1825.1625346243382,537.8500147189291,469558.69588356686,422174.69588356686
28.90000000000014,28.612590255119265,-80.56833875811576,-1838.4880679911003,538.7909040930534,469283.6256271086,421899.6256271086
29.000000000000142,28.61295000759975,-80.56826106503408,-1851.8671093406156,539.7347857115161,469008.55537065037,421624.55537065037
29.100000000000144,28.613311092129077,-80.56818293581775,-1865.2997146788985,540.6816506289883,468733.4851141921,421349.4851141921
29.200000000000145,28.613673509246986,-80.56810436916504,-1878.7859400222078,541.6314898938488,468458.4148577339,421074.4148577339
29.300000000000146,28.6140372594913,-80.5680253637727,-1892.3258414072916,542.5842945484384,468183.34460127563,420799.34460127563
29.400000000000148,28.614402343397877,-80.56794591833587,-1905.919474888593,543.5400556293106,467908.2743448174,420524.2743448174
29.50000000000015,28.614768761500624,-80.56786603154818,-1919.5668965326622,544.4987641674749,467633.20408835914,420249.20408835914
29.60000000000015,28.61513651433147,-80.56778570210165,-1933.2681624265388,545.4604111886364,467358.1338319009,419974.1338319009
29.700000000000152,28.615505602420363,-80.56770492868677,-1947.0233286675066,546.4249877134259,467083.06357544265,419699.06357544265
29.800000000000153,28.615876026295236,-80.56762370999249,-1960.8324513724074,547.3924847576291,466807.9933189844,419423.9933189844
29.900000000000155,28.61624778648201,-80.56754204470616,-1974.6955866673961,548.3628933324012,466532.92306252616,419148.92306252616
30.000000000000156,28.616620883504574,-80.56745993151358,-1988.612790696323,549.3362044444868,466257.8528060679,418873.8528060679
30.100000000000158,28.616995317884754,-80.56737736909899,-2002.5841196132824,550.3124090964234,465982.78254960966,418598.78254960966
30.20000000000016,28.617371090142335,-80.56729435614507,-2016.6096295872703,551.2914982867479,465707.7122931514,418323.7122931514
30.30000000000016,28.617748200795024,-80.56721089133292,-2030.689376794733,552.2734630101896,465432.64203669317,418048.64203669317
30.400000000000162,28.61812665035843,-80.56712697334207,-2044.8234174298123,553.2582942578618,465157.5717802349,417773.5717802349
30.500000000000163,28.618506439346056,-80.56704260085051,-2059.011807692237,554.2459830174473,464882.5015237767,417498.5015237767
30.600000000000165,28.618887568269283,-80.56695777253465,-2073.254603794776,555.2365202733777,464607.43126731843,417223.43126731843
30.700000000000166,28.619270037637353,-80.56687248706932,-2087.551861960441,556.2298970070048,464332.3610108602,416948.3610108602
30.800000000000168,28.619653847957366,-80.56678674312779,-2101.9036384206265,557.2261041967695,464057.29075440194,416673.29075440194
30.90000000000017,28.62003899973425,-80.56670053938176,-2116.309989414178,558.2251328183645,463782.2204979437,416398.2204979437
31.00000000000017,28.620425493470744,-80.56661387450136,-2130.7709711911157,559.2269738448894,463507.15024148545,416123.15024148545
31.100000000000172,28.620813329667403,-80.56652674715514,-2145.286640005186,560.2316182470008,463232.0799850272,415848.0799850272
31.200000000000173,28.62120250882256,-80.56643915601009,-2159.857052123174,561.2390569930598,462957.00972856896,415573.00972856896
31.300000000000175,28.621593031432322,-80.56635109973165,-2174.4822638127953,562.2492810492687,462681.9394721107,415297.9394721107
31.400000000000176,28.621984897990536,-80.56626257698363,-2189.1623313473538,563.2622813798073,462406.86921565246,415022.86921565246
31.500000000000178,28.622378108988816,-80.5661735864283,-2203.8973110094666,564.2780489469601,462131.7989591942,414747.7989591942
31.60000000000018,28.622772664916486,-80.56608412672638,-2218.6872590854764,565.2965747112399,461856.72870273597,414472.72870273597
31.70000000000018,28.62316856626056,-80.56599419653696,-2233.5322318645194,566.3178496315065,461581.6584462777,414197.6584462777
31.800000000000182,28.62356581350578,-80.5659037945176,-2248.4322856394574,567.3418646650779,461306.5881898195,413922.5881898195
31.900000000000183,28.62396440713452,-80.56581291932424,-2263.387476705946,568.368610767837,461031.51793336123,413647.51793336123
